"ELEV_MAX","ELEV_MEAN","ELEV_STD","SLOPE_MAX","SLOPE_MEAN","SLOPE_STD","TCI_MEAN","TCI_STD","SURFratio_MEAN","SURFratio_STD","TA","NP","PD","LPI","ED","FRAC_AM","FRAC_SD","PARA_AM","PARA_SD","IJI","COHESION","PR","PRD","SIEI","PLADJ","ENN_AM","ENN_SD","eucalipto_AREA_perc","flnatural_AREA_perc","matosa_AREA_perc","matosb_AREA_perc","outfolhosas_AREA_perc","pinheiro_AREA_perc","urbano_AREA_perc","DensRoadAll","DensRoad6Less","DensRoad6Plus","RoadAreaPerc","Area_06","PopRes91","PopRes01","PopResTrab91","PopResTrab01","PopAct91","PopAct01","PopResQualSec91","Analf91","Analf01","PropPopRes3C01","DensPop91","DensPop01","PropIdosos91","PropIdosos01","IDepIdosos91","IDepIdosos01","PropPopResTrab91","PropPopResTrab01","PropPopResSubTmp91","PropPopResSubTmp01","PropPopResPensRef91","PropPopResPensRef01","bio2","bio1","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","TotalBurntArea"
85,53.2802,22.3772,27.1685,6.12704,5.59934,4.34873,1.86517,1.00603,0.00955587,1018.86,156,15.3112,10.5216,124.9534,1.1572,0.0594,270.2432,1229.9651,70.203,98.013,29,2.8463,1.0357,93.2439,250.1361,526.8168,2.56874847,0.039023904,3.559955628,4.471163782,0.887793812,13.44568607,10.2271896,838.4862118,446.3031387,392.1830731,0.583375303,1019.73,3011,3144,1280,1440,1392,1601,347,294,252,36.1,296.7,309.8,14.6,16.8,48.4,46.3,42.5,45.8,1.7,2.6,18.7,20.5,81.2,164.733,40.8,4009.13,275.6,78.667,196.933,122.333,213.933,217.6,114.6,696.733,103.667,4,60.6,300.4,32.4,35.933,292.533,0
943,684,159.318,76.2326,22.9687,13.3087,3.09989,2.4899,1.04839,0.045491,1527.17,153,10.0185,15.2183,116.2346,1.1777,0.0699,250.0966,1118.5876,66.161,98.4033,25,1.637,1.0417,93.7476,179.6329,484.1556,0,3.302656196,5.391599284,34.5004962,7.44271574,15.92827257,3.907230109,789.5892317,222.0226317,567.5666001,0.58836569,1528.09,646,547,178,148,164,165,30,125,111,17.7,42.3,35.8,18.4,28.9,62.7,72.6,27.6,27.1,1.7,0.9,25.4,33.3,93.458,119.542,39.375,4950.75,254.625,19.875,234.75,60.25,184.5,185,59.083,1330.75,177.333,20.583,50.167,524.417,103.292,109.042,524.167,1523
33,13.2848,7.75699,14.0801,2.99501,2.41869,5.17296,2.26136,1.00196,0.00268997,610.99,73,11.9478,13.6778,113.0297,1.1438,0.0566,250.446,963.7399,65.686,98.025,15,2.455,1.0714,93.7389,132.1516,258.334,5.25030136,0,0,0,0.392226481,19.00589563,8.767319724,976.4075609,398.7627688,577.6447921,0.72978855,611.51,1277,1298,589,570,592,580,69,124,99,15.8,208.7,212.1,13.8,15.9,60.4,53.8,46.1,43.9,0.4,0.5,16.7,18.4,79.75,145.25,44,3602,240.875,61.625,179.25,99.375,189.375,191.125,99.375,1233.63,171.25,14,52,493.75,80.625,102.5,493.75,0
482,445.334,19.3095,23.5219,5.09915,3.67112,4.42026,1.96443,1.00385,0.00584647,1181.93,269,22.7594,14.6506,159.138,1.1649,0.0603,336.9743,935.1011,65.3287,97.709,28,2.369,1.037,91.5756,136.6335,331.1143,1.098465812,1.852133069,3.255775109,6.884168705,1.541898673,33.95633496,4.185635271,928.3789844,358.9631215,569.4158629,1.247519723,1182.54,758,741,262,297,270,316,47,107,98,21.3,64.1,62.6,15.7,17,56.3,46.4,34.6,40.1,1.3,4.5,20.6,22,96.882,142.765,38,5348.59,289.176,37.294,251.882,76.588,212.765,213.294,76.588,1073.94,160.059,10,55,435.706,68.765,69.588,435.706,2143
721,438.855,172.703,90.136,24.7299,15.9968,3.15292,2.78325,1.05373,0.057831,4071.25,369,9.0636,27.9644,93.0132,1.1732,0.0476,195.5861,765.4021,61.5529,99.0548,35,0.8597,1.0294,95.1103,201.4967,589.1315,0,8.310012036,4.101204064,33.7332123,2.203061327,5.607658772,4.807370028,621.8493614,358.2728263,263.5765351,0.426546964,4072.73,636,507,139,173,165,189,13,195,115,10.1,15.6,12.5,28.3,36.9,74.7,92.8,21.9,34.1,0.5,0,40.3,41.4,105.397,139.111,37.889,5878.05,298.032,24,274.032,73.238,216.54,216.54,65.81,725.571,100.714,8.794,49.889,283.032,53.683,53.683,280.683,6331
150,64.5524,33.3246,24.908,7.06891,4.51367,4.39986,2.78921,1.00658,0.00673234,564.39,75,13.2887,17.3922,120.1297,1.1465,0.0562,262.0174,669.8955,66.4814,97.9734,16,2.8349,1.0667,93.4496,108.5027,359.3715,0,0,1.101289294,3.76462917,3.546465681,37.80686003,8.757955111,1478.362296,600.429454,877.9328418,1.067684171,569.83,1073,1089,338,301,353,416,87,150,128,22,188.2,191.1,15.9,18.3,62.1,46.8,31.5,27.6,1.4,2.1,19.8,23.4,81,146.714,40,4151.86,257.571,58.571,199,101,199.571,199.571,94,1284.29,193.286,22.286,49.286,509.286,103,117.714,495.714,496
768,545.199,96.3583,45.1902,28.0557,7.96882,2.61097,1.58429,1.05018,0.0227135,264.19,61,23.0894,17.9492,109.0503,1.1188,0.0523,258.9803,1221.5771,73.7855,97.511,18,6.8133,1.0588,93.5255,109.1325,209.0286,0,3.365829349,6.331683462,13.63689156,2.456451689,17.87436505,4.324260576,1399.542388,394.7120237,1004.830364,1.044482504,264.17,666,572,278,299,300,304,26,78,60,15.4,254.2,218.3,11,13.5,51.4,45.9,41.7,52.3,0.8,2.3,15.3,19.4,105,134.75,40.5,5242,282,26.5,255.5,68.75,202.5,203,68.75,1212,181.5,12.75,55,491.25,79,84.25,491.25,441
754,281.073,103.714,55.491,14.3236,10.0367,3.56455,2.49649,1.02432,0.0257557,2094.11,243,11.604,14.5637,109.297,1.1683,0.0642,233.1874,1043.5653,69.0199,98.4129,19,0.9073,1.0556,94.1703,149.1126,412.4392,2.968896283,0,26.36672842,14.1806052,0.863134191,31.92264949,3.753088173,972.2476789,399.2784344,572.9692444,0.699660068,2095.26,1704,1650,633,671,636,776,145,201,176,21.5,81.3,78.8,19.1,23.8,59.4,57.4,37.1,40.7,1.8,0.5,26.5,28.1,99.645,151.065,39.581,5040.23,294.323,46.645,247.677,88.323,216.226,217.548,88.323,1019.9,148.387,9.774,54.258,412.645,65.936,67.71,412.645,4848
731,351.825,141.106,63.9573,27.2529,10.3376,2.65164,1.9109,1.0569,0.0294853,3937.1,322,8.1786,39.9098,80.9301,1.1946,0.0521,171.4663,774.8519,60.2403,99.3173,23,0.5842,1.0455,95.7133,97.2398,510.2085,66.43308867,0,1.608328425,5.959131061,2.65678769,16.16795972,0.363978144,202.1192413,195.6596804,6.459560921,0.122950011,3939.94,587,496,396,162,401,169,26,101,95,14.1,14.9,12.6,17.2,25.6,50.9,59,67.5,32.7,0.5,0,2.6,28,94.581,140.71,41.694,4440.84,266.226,41.936,224.29,91.097,196.548,198.403,84.242,1163.13,166.79,12.855,53.177,467.242,78.339,83.371,465.242,9780
328,174.805,54.5486,63.1261,13.3329,10.3746,3.62796,2.32227,1.02251,0.0277062,2717.41,244,8.9791,8.5302,100.9491,1.15,0.0544,215.0577,1014.5624,66.7961,98.3062,39,1.4352,1.0263,94.6236,348.4499,668.9523,16.47258414,5.303978488,7.24809836,10.52582139,0.03666767,16.9045293,2.835144256,530.5988715,323.6916453,206.9072262,0.362128977,2718.72,586,445,161,101,163,110,19,205,165,10.3,21.5,16.3,30.5,47.2,66,99.6,27.5,22.7,1.9,3.4,34.1,55.5,98.805,166.561,38.024,5423.68,317.707,61.317,256.39,103.829,236.878,239.122,100.61,763.634,108.829,6,55.049,309.073,45.805,47.537,309.073,1299
367,272.984,42.4708,26.054,6.1833,4.00884,4.23857,2.04397,1.00608,0.00725177,1548.47,321,20.7301,13.525,144.2004,1.1621,0.0529,305.2045,843.0951,67.9831,97.8075,32,2.0666,1.0323,92.3699,214.8856,519.5982,7.899597845,0,1.18995407,2.761130594,1.31595677,45.2748273,7.043293782,732.2274913,549.0615188,183.1659724,0.477015166,1549.64,2574,2640,914,1049,965,1147,193,272,242,21.7,166.1,170.3,14,20.5,57,51.5,35.5,39.7,0.7,1.3,19.8,24.2,99.56,147.96,41.12,4755.4,283.2,44.36,238.84,94.24,208.36,209.64,87.56,1079.8,155.64,11.12,53.4,432.68,71,75.8,432.52,0
269,98.0368,78.49,35.4551,10.5312,6.86481,3.75084,1.72424,1.01174,0.0132794,455.97,66,14.4746,17.0559,101.4979,1.1142,0.0546,234.9277,1269.524,70.7647,97.6176,21,4.6056,1.05,94.1268,168.2413,238.3668,0.559753121,3.898669595,10.15396517,10.42186258,1.206627349,5.183705941,34.78963656,1247.18708,503.6757534,743.5113262,1.61253277,456.49,3418,4165,1522,1975,1633,2162,505,269,253,35.6,712.1,867.7,10.3,11.2,43.4,40.5,44.5,47.4,2.6,4.7,16.3,17.1,77.833,164.167,40.5,3926.5,270.667,80.833,189.833,122.833,212.167,215.833,115,706.833,106.833,3.5,62.833,313.667,29.333,32.833,301.667,0
766,346.408,154.675,49.7123,18.0778,9.29817,3.11493,2.02526,1.03124,0.0221388,4882.23,653,13.375,42.7381,109.7408,1.2113,0.0546,229.5467,821.9358,57.1121,99.2168,28,0.5735,1.037,94.2613,118.9508,668.1812,61.10490858,0.055240452,1.532463898,2.442198718,2.017805284,20.92532774,0.873655263,416.0863405,261.226746,154.8595945,0.28135787,4885.84,1307,1042,504,491,552,504,59,197,134,15.8,26.7,21.3,15,18.8,57.7,46.3,38.6,47.1,1,1.3,16.9,21.8,96.945,144.329,41.589,4528.96,274.041,44,230.041,92.699,201.452,203.26,86.822,1121.68,160.753,12.192,53.219,449.616,75.493,79.575,449.493,8027
228,81.9011,50.0391,20.8574,7.01735,4.01754,4.34534,2.27495,1.00496,0.00521041,829.53,92,11.0906,18.0741,104.505,1.1301,0.0537,230.0098,780.9203,67.2283,97.931,13,1.5672,1.0833,94.2498,132.9804,277.7165,18.18780532,0,0.731011481,0.317570561,0.937132751,24.86038224,13.83529106,1396.359294,856.4213698,539.9379245,0.948417063,830.5,2497,2577,1234,1250,1194,1310,199,140,110,25.1,300.5,310.1,11.2,13,54.7,43.2,49.4,48.5,1.7,2.2,15.5,16.6,78.636,141.545,43.364,3666.64,238.909,59.364,179.545,95.273,187.091,188.636,95.273,1293.64,179.364,15.455,52,519.909,85.091,107.818,519.909,52
1003,905.119,57.0723,15.8873,5.99326,2.97984,4.28776,1.7529,1.00338,0.00273479,1572.42,98,6.2324,16.4651,82.2681,1.166,0.0604,181.2874,1141.1312,46.1902,98.8991,15,0.9539,1.0714,95.4678,117.6355,661.8298,0.00190114,0.245247093,0.938529574,26.74080515,0,24.99555839,25.34790305,300.9309018,282.1545346,18.77636722,0.184807391,1573.39,332,264,163,86,166,93,10,87,43,8.7,21.1,16.8,22,27.3,63.5,65,49.1,32.6,0,3.8,28,31.8,90.482,113.667,36.704,5335.52,255.741,12.852,242.889,49,184.704,184.704,49,1355.59,205.852,15.222,55.704,554.185,89.519,89.778,554.185,11974
255,88.9413,44.1994,26.6394,11.2749,4.89437,3.67203,2.25379,1.011,0.00796164,389.18,40,10.278,15.8641,90.4466,1.1291,0.0484,211.1105,860.6038,66.7426,98.1806,16,4.1112,1.0667,94.7222,212.3875,353.0629,1.788799348,2.315217442,0,0,11.22088277,36.15163483,2.846746391,1103.933724,539.3623403,564.5713836,0.77982181,389.7,603,638,177,222,179,230,32,118,84,9.7,154.6,163.6,18.1,16.9,82.2,54.1,29.4,34.8,2.8,1.9,24.7,23.2,89.8,147,42,4236,263.8,53,210.8,100.4,200.8,201.4,93.2,1188.4,161.6,15.2,51,469.2,83.4,101.8,463.2,156
765,571.983,86.4053,42.3531,18.7144,8.50657,3.04445,1.57104,1.0268,0.0195605,704.74,76,10.7841,48.8464,95.9645,1.1867,0.0538,211.7093,885.9481,59.9529,99.0016,17,2.4122,1.0625,94.7073,70.792,347.8199,0,7.340024013,1.879125209,52.32467205,0.217419446,20.34989539,1.564290557,1138.947475,1049.371902,89.57557285,0.703398085,705.39,211,196,95,47,123,81,0,68,52,2,29.9,27.8,31.3,37.8,67.5,84.9,45,24,0.5,0.5,33.2,48.5,83.6,122.5,39.9,4339.9,239.8,32.6,207.2,75.8,178.5,179.2,68.8,1502.7,226,27.7,49.5,595.3,124.6,136.7,593.3,3487
415,257.074,55.8256,40.9886,19.1034,8.79923,3.34355,2.34567,1.02872,0.0203577,322.13,25,7.7608,39.7293,55.2572,1.1213,0.0423,149.1944,803.3738,66.2103,98.9278,10,3.1043,1.1111,96.2701,139.3344,327.885,4.235567245,0,1.001696195,0,1.088262533,44.70842185,3.660519429,1387.131758,723.6600988,663.4716594,1.227153448,322.2,710,877,388,431,399,454,21,38,60,8.3,220.5,272.4,5.2,8.9,52.4,49.4,54.6,49.1,0.6,1.5,10.1,11.6,97.4,140.8,42,4559.6,267.8,39.6,228.2,90.2,198.6,199.6,83,1212.4,163.8,14.8,51.2,482,83.2,98,475.6,297
610,454.775,85.164,56.2328,19.0538,14.0663,3.28838,1.91807,1.03193,0.0373852,3207.29,176,5.4875,23.3718,70.0654,1.1592,0.048,150.3138,704.4307,64.3721,98.9968,20,0.6236,1.0526,96.2422,134.5264,384.8568,0.12394299,2.480099222,3.995921984,48.59928565,0,11.89201999,3.838514388,354.6494255,168.6931839,185.9562416,0.250222043,3210.25,1032,1114,415,458,390,487,50,188,153,13.6,32.2,34.7,15.1,20.7,55.9,58,40.2,41.1,0.3,0.4,21,22.7,76.587,138.804,40.13,3867.33,244.63,56.065,188.565,98.63,186.717,189.848,90.783,943.5,139.435,8.217,57.565,395.283,53.304,55.761,388.196,4009
1199,837.008,149.128,57.1361,17.1056,8.97661,3.10307,1.83707,1.02717,0.0236394,3134.19,406,12.9539,17.998,140.9838,1.2046,0.0633,295.7,1085.6434,54.2054,98.7025,34,1.0848,1.0303,92.6075,173.8647,729.267,0,21.84191371,3.367788513,24.71462648,0.814407546,5.184445845,1.430784797,675.4495433,278.8384382,396.6111052,0.485369638,3135.37,617,505,179,183,180,192,12,168,144,11.7,19.7,16.1,23.2,33.1,61.1,67.8,29,36.2,0,1.2,38.2,44.4,102.146,110.292,38.063,5592.48,265.354,0.188,265.167,48.313,184.813,184.813,42.146,922.229,123.083,18.438,46.479,359.5,83.833,83.833,358.125,2662
286,210.346,38.7945,37.1895,8.02534,5.28728,4.03156,2.0453,1.00772,0.00926769,2149.78,645,30.0031,3.8655,179.0416,1.1442,0.0463,372.8754,551.6833,69.4462,96.4528,31,1.442,1.0333,90.6781,227.586,406.2572,13.75886026,0,2.674240386,14.63004942,3.455114874,20.9932965,5.281786866,701.7977027,274.8906289,426.9070737,0.787871055,2151.04,1970,2283,492,788,543,864,110,302,239,16.3,91.6,106.1,18.7,21.5,64.3,58.3,25,34.5,0.6,3.9,26.3,26,101.097,153.29,40.968,4836.19,291.968,48.516,243.452,92.258,214.806,216.194,92,1015.32,145.742,9.935,53.613,407.452,66.484,70.194,407.452,2421
22,3.08129,3.84688,4.27566,1.1117,0.753843,5.73075,1.67676,1.00106,0.00101197,1112.33,13,1.1687,64.1464,21.3965,1.1146,0.0574,60.4677,1625.2856,48.635,99.6758,6,0.5394,1.2,98.4883,71.806,499.895,0,0,0,0,0,0,17.49670786,204.3667658,35.01210471,169.3546611,0.157121004,1224.96,14651,14749,5762,6222,6252,6861,1721,1407,1317,33.3,1744.2,1755.8,15.6,18,53.5,50.5,39.3,42.2,1.9,2.8,19.3,20.8,90.143,172.857,42.143,4178.71,288,77.286,210.714,131.143,225,229,122.286,500.429,84.714,1,70,242.714,14,18,225.714,0
736,296.365,135.204,55.8307,20.5439,9.35386,3.20518,1.91705,1.03084,0.0247863,811.07,67,8.2607,13.5796,92.5937,1.145,0.0485,204.3473,819.9793,68.1544,98.423,16,1.9727,1.0667,94.8913,186.3186,340.0104,2.784540454,9.781465014,8.715488954,17.19423064,0.042933443,35.87150507,2.715846945,969.3532911,552.752519,416.6007721,0.666907556,811.79,318,213,133,45,212,71,9,90,62,28.2,39.2,26.2,28,31,71.9,63.8,41.8,21.1,0,0.5,32.1,41.3,83,133.933,40.4,4200.67,248.2,45.133,203.067,88.733,187.667,188.533,81.4,1426.67,217.067,24.8,50,568.067,114,128.733,563.8,3196
995,593.035,163.956,43.9421,14.1223,10.3184,3.90181,2.33446,1.01764,0.0199331,1888.96,126,6.6703,8.2093,92.7283,1.1639,0.0585,199.8772,1082.9275,62.9405,98.6291,19,1.0058,1.0556,95.0031,146.1485,449.5435,0,3.278246963,9.425685761,4.445769468,2.109668831,25.9594301,1.258834166,616.7528522,81.33098619,535.4218661,0.742558779,1889.8,980,859,371,391,394,392,21,183,160,9.9,51.9,45.4,15.8,23.5,50.5,58.5,37.9,45.5,1.6,2,23.5,32.7,91.469,137.344,35.375,5684.84,286.813,31.938,254.875,68.094,212.594,212.594,68.094,1031.69,153.906,9.563,54.938,417.281,65.063,65.781,417.281,7735
961,848.258,37.8931,21.6001,7.78305,3.84559,3.99361,1.78117,1.00514,0.00437724,2058.96,249,12.0935,15.0877,117.1077,1.1759,0.0513,249.8057,923.241,61.9093,98.6085,22,1.0685,1.0476,93.7549,241.3102,563.8568,0,6.439754882,6.597200179,31.51182847,1.059485739,11.32298133,2.590822923,399.4445056,98.7042551,300.7402505,0.308133682,2059.78,941,833,283,305,289,338,60,140,95,23,45.7,40.4,20.2,22.2,68.6,56.3,30.1,36.6,0.3,2.2,28.9,26.3,85.167,117.367,33.8,5726.33,263.5,14.933,248.567,47.767,193.067,193.467,47.767,1107.33,165.333,11.133,54.6,446.633,71.933,75.833,446.633,9298
892,518.326,147.188,65.012,24.5095,10.0903,2.80402,2.23638,1.05059,0.0293667,1915.22,113,5.9001,64.0939,73.4276,1.2333,0.0676,162.8429,1253.4752,55.7448,99.6444,15,0.7832,1.0714,95.9289,68.6602,407.309,4.944690011,0.120094984,0.867179365,8.709745742,0,67.82039287,0,312.3108758,259.0635089,53.24736691,0.199099858,1916.42,343,251,67,86,68,94,3,63,62,5.6,17.9,13.1,26.2,30.3,79.6,71.9,19.5,34.3,0,0,40.5,38.2,92.741,141.815,37.889,5088.11,284,42.259,241.741,80.37,209.519,210.037,80.37,1084.74,160.444,10.259,55.444,444.037,67.778,67.815,444.037,1686
829,647.234,118.52,43.496,23.9278,9.34576,2.80887,1.34896,1.03966,0.0212497,435.3,39,8.9593,39.9472,81.2773,1.1428,0.0543,187.0894,963.6857,61.5913,98.678,17,3.9054,1.0625,95.3228,110.8152,210.2889,0,15.33694978,2.529876831,45.53092692,0,13.45839626,1.780283696,1007.409548,729.3159408,278.0936068,0.663064851,435.68,171,153,63,33,71,38,7,45,35,15.7,39.2,35.1,19.9,29.4,87.9,93.7,36.8,21.6,2.9,2.6,23.4,32.7,81.333,118.5,40.167,4199.5,231.667,31.833,199.833,70.5,172.833,174,67.167,1551,226.167,27,50.167,617.667,124.333,136.833,617.667,2752
470,274.317,49.3139,44.9944,12.9669,8.85203,3.83057,2.42774,1.01697,0.019271,548.13,97,17.6965,16.3319,115.9761,1.1349,0.0494,267.4548,946.7851,67.6834,97.5387,11,2.0068,1.1,93.3136,103.5736,279.861,6.087324991,0,1.71200342,0.312263614,0,31.63121483,24.21132302,1149.874732,433.4112834,716.4634483,0.841630249,546.69,3652,4133,1781,2008,1816,2115,450,228,254,31.8,667.6,755.6,11,14.1,48.1,43.6,48.8,48.6,1.3,1.8,13,16,91.571,139.857,42.857,4173.14,254.571,43,211.571,93.857,191.571,193.286,85.857,1186.29,165.571,14,52.143,479.429,80.286,92,465.286,0
255,182.348,35.3586,19.2516,6.93962,3.52932,3.98508,1.69263,1.00552,0.00504502,820.71,183,22.2978,9.1689,156.9251,1.1639,0.0497,335.0514,658.9156,62.1353,97.6818,14,1.7058,1.0769,91.6237,86.5444,204.8557,0.402392194,0,0.116354369,1.312622729,0.004848099,34.88691841,28.75043745,1180.938441,1026.893542,154.0448986,0.898770516,792.1,8318,8605,3826,4012,3986,4363,675,569,524,22.3,1050.3,1086.5,8.1,10.9,44.1,41.9,46,46.6,1.7,2.8,13,14.8,88.923,141.154,44,3896.77,246.846,46.692,200.154,98.385,189,190.769,90.154,1184.85,161.231,14.846,52,481.308,80.846,98.615,456.154,1
414,348.776,31.2557,17.066,6.02403,3.11817,4.19919,1.96899,1.00499,0.00385329,1794.12,233,12.9869,14.154,107.373,1.1619,0.0658,235.8705,1416.4131,70.1924,98.3377,25,1.3934,1.0417,94.1032,243.3819,582.5972,0.102237993,25.97511783,5.158017857,13.08535178,0,0,7.143324094,544.9506402,337.7796224,207.1710178,0.370050422,1794.9,668,559,277,234,290,250,22,158,121,13.2,37.5,31.4,17.2,24.7,55.7,64.4,41.5,41.9,2.4,2.5,22.3,29.3,107.269,160.385,39.654,5547.38,319.231,51.577,267.654,101.962,231.885,235.154,93.423,628.577,84.192,4.923,54.308,250.115,38.385,38.462,246.731,0
85,26.687,17.7805,11.4905,1.80594,1.54373,5.69464,2.19832,1.00087,0.00105614,14731.18,166,1.1269,32.1847,27.8124,1.1506,0.051,60.67,792.5222,61.8677,99.656,26,0.1765,1.04,98.4833,2229.7913,2236.1664,2.443040174,0.180669899,0.501119508,1.161836265,0,53.39776485,3.230985533,206.5517917,69.3328025,137.2189892,0.151392999,13419.49,1403,1348,588,651,665,702,57,286,258,17.5,10.2,9.8,12.9,18.8,49.7,48.3,41.9,48.3,4.5,2.1,17.9,21.4,90.072,170.851,41.831,4263.46,294.733,81.246,213.487,126.595,223.395,228.303,118.8,611.887,90.826,2.985,62.667,270.897,25.928,27.867,263.559,0
364,245.649,41.6101,22.7555,11.4159,5.02166,3.85397,2.532,1.01221,0.00752118,199.6,41,20.5411,19.3287,117.4349,1.1409,0.052,286.7735,1213.9963,68.4911,97.7529,12,6.012,1.0909,92.8307,93.6543,144.6124,20.32351559,0,1.295125994,2.430851865,0,4.58773477,20.74692217,1798.774914,1320.918323,477.8565917,1.184358972,199.95,1315,1841,674,951,701,993,117,108,140,18.5,654.2,915.9,6.9,8.7,48.4,40.3,51.3,51.7,2.4,3.9,11.9,13.4,95.333,141.333,42.333,4461.33,265.333,42.333,223,92,198,199,85,1217.33,162,15.333,51,482.667,84.667,100.667,476.333,95
1160,750.804,128.809,54.7805,21.7966,10.6226,2.99742,2.06423,1.03929,0.0278757,3655.29,250,6.8394,22.5033,92.7067,1.1982,0.0612,197.6861,842.3964,59.3473,99.0564,31,0.8481,1.0333,95.0578,123.251,866.36,0,2.350237811,1.613335789,31.53444664,2.822520062,40.60428252,8.840371563,475.5566573,280.9441115,194.6125458,0.325374492,3657.76,584,413,189,98,215,103,8,157,123,5.3,16,11.3,20.2,36.8,59.1,85.2,32.4,23.7,0.2,0.2,22.3,41.2,95.5,118.95,39.033,5115.9,258.583,17.117,241.467,56.5,186.133,186.55,56.5,1291.02,177.017,19.2,51.083,511.75,98.217,102.967,511.75,5446
573,259.047,111.472,45.2165,22.4857,8.27507,2.70137,1.22234,1.03556,0.0225591,404.64,35,8.6497,32.5203,79.0579,1.1548,0.0521,186.7339,1081.7345,57.3209,98.8627,10,2.4713,1.1111,95.3317,71.1302,296.1713,0.553484677,0,0,34.27669107,1.918746881,34.84739527,3.104434055,771.3427789,538.7583932,232.5843857,0.51124136,404.9,236,233,47,76,81,73,14,51,34,20.6,58.3,57.5,25.4,29.6,77.4,75.2,19.9,32.6,0.4,0.9,29.2,31.3,88.333,137.333,40,4434.33,260.167,43.333,216.833,88.833,194.333,195,81.667,1323.33,201.833,24.167,48.667,519.5,112.5,123.333,506,1719
375,159.759,91.6428,42.5518,15.8938,8.47074,3.59378,2.642,1.02097,0.0180437,355.21,58,16.3284,15.8188,121.2804,1.1407,0.0553,275.3301,962.5902,73.2309,97.6855,16,4.5044,1.0667,93.1167,200.9266,342.9584,0,1.10116613,7.764201902,9.579865139,4.432684016,32.25604197,8.064010492,1791.348443,1302.780978,488.5674647,1.182232625,355.43,1227,1112,506,499,532,513,123,99,84,32.4,345.6,313.2,15.6,19.5,57.3,48.7,41.2,44.9,2.1,1.5,17,23.1,88,142.5,41,4300.25,261.25,49.5,211.75,95.25,197.25,198.25,88.25,1267,181.5,19,50,500.25,95.75,112.5,492.5,813
832,774.92,18.6264,13.7704,4.52707,2.05578,4.28375,1.56266,1.00204,0.00155887,2946.25,382,12.9656,15.0778,125.7056,1.1993,0.0553,262.0212,735.3227,63.1131,98.7922,25,0.8485,1.0417,93.4495,126.2786,531.823,0,16.08394914,8.389767713,3.315820152,6.2090657,3.94289916,0.429696649,425.920957,255.4900317,170.4309254,0.290366108,2946.84,284,233,94,58,99,73,10,41,42,10.7,9.6,7.9,26.1,40.3,61.4,82,33.1,24.9,1.1,2.1,32,46.4,110.915,115.468,39,5998.06,281.426,-1.362,282.787,48.787,195.319,195.319,41.745,594.128,77.489,12.511,41.298,221,61.681,61.681,212.191,0
170,90.3836,26.0067,28.7842,7.08228,4.90357,4.07946,1.62728,1.00567,0.00792739,392.76,53,13.4942,13.8227,110.8565,1.154,0.0581,252.0623,1218.517,57.6696,98.1922,11,2.8007,1.1,93.6984,155.6907,288.0531,2.62787456,0,0,0.969630016,5.146887264,4.139282182,17.22295822,1673.095711,614.8031749,1058.292536,1.223967199,393.33,3541,3081,1645,1436,1694,1589,288,288,224,29,901,784,9.9,13.4,46.1,40.5,46.5,46.6,1.7,3.5,14.6,17.7,89.714,144.714,42.571,4172.86,259.714,51,208.714,99,197.429,198.286,92,1214.71,164.429,15.286,51,481.286,83.857,102.429,476.714,0
119,64.1078,24.0089,17.6786,4.12557,2.73151,4.5898,1.93134,1.00271,0.00324214,3320.83,456,13.7315,3.8894,124.3454,1.1463,0.061,261.2841,1137.7719,69.0984,97.7437,43,1.2949,1.0238,93.4679,341.3516,805.1811,4.418127011,4.616950212,4.894524169,0,0.577006489,2.21849563,4.144445677,669.5232811,413.1007685,256.4225126,0.58488208,3323.38,1192,1034,410,386,410,403,62,199,154,21.1,35.9,31.1,26.3,29.8,78.7,66.5,34.4,37.3,1,1.5,32.9,33.8,84.56,163.74,40.98,4112,279.06,74.86,204.2,119.8,214.5,217.66,111.96,732.34,107.66,5,58.78,309.44,37.14,40.8,304.22,99
434,388.05,24.8679,22.3586,5.48581,3.30193,4.17547,1.6482,1.0034,0.00391214,1618.63,260,16.063,14.6062,120.5217,1.1538,0.0617,260.0471,1290.3732,62.2639,98.2611,30,1.8534,1.0345,93.4988,176.0622,311.4049,0.142846791,7.61213309,1.749257471,3.090909012,0.162549797,29.80510608,1.482651175,419.7630766,198.9901768,220.7728998,0.296971825,1619.58,791,690,287,263,279,282,54,148,94,20,48.8,42.6,26.2,24.8,77,49.4,36.3,38.1,1.3,2,30.3,30.7,95.958,153.417,36.042,5741,308.667,46.125,262.542,84,229.042,230.083,84,904.333,132,7.875,54.917,365.583,56.708,56.875,365.583,2177
883,388.558,217.591,52.4047,28.6493,10.0309,2.7349,2.065,1.05202,0.0299725,514.53,89,17.2973,19.855,122.5196,1.162,0.0539,279.5172,1259.7215,61.3964,98.1377,27,5.2475,1.0385,93.0121,150.5187,406.2799,2.048109767,1.217638037,3.521277568,9.06162743,1.782900847,12.20541785,3.085715472,1350.010797,797.035252,552.9755446,0.926580975,514.87,1098,821,367,286,398,305,46,154,78,15.1,213.2,159.4,10.3,14.3,57.8,50.1,33.4,34.8,0.6,1,15.8,18.1,104.875,144.5,41.5,5064.88,286.25,36.125,250.125,82.875,209.25,210,80.125,1107.88,160.875,11.625,53.375,443.25,72.125,81.125,442.125,464
